date,latitude,longitude,temp_max,temp_min,temp_mean,precipitation,rain,snowfall,precipitation_hours,wind_speed_max,wind_gusts_max,wind_direction,radiation,evapotranspiration,source,fetched_at,location_name,country
2024-04-14,-13.9626,33.7741,24.9,16.5,19.9,2.6,2.6,0.0,8.0,13.2,27.0,141,12.69,2.67,open_meteo,2026-01-17T20:02:09.261385,Lilongwe,Malawi
2024-04-15,-13.9626,33.7741,24.1,16.1,19.9,2.3,2.3,0.0,10.0,13.8,28.1,143,12.54,2.62,open_meteo,2026-01-17T20:02:09.261385,Lilongwe,Malawi
2024-04-16,-13.9626,33.7741,25.6,15.8,20.2,0.0,0.0,0.0,0.0,17.6,33.8,112,18.18,3.71,open_meteo,2026-01-17T20:02:09.261385,Lilongwe,Malawi
2024-04-17,-13.9626,33.7741,25.8,16.1,20.4,0.3,0.3,0.0,3.0,14.6,29.9,115,15.01,3.17,open_meteo,2026-01-17T20:02:09.261385,Lilongwe,Malawi
2024-04-18,-13.9626,33.7741,25.9,16.8,20.9,0.5,0.5,0.0,5.0,13.3,29.9,133,17.05,3.43,open_meteo,2026-01-17T20:02:09.261385,Lilongwe,Malawi
2024-04-19,-13.9626,33.7741,26.5,17.2,20.9,0.8,0.8,0.0,5.0,13.0,29.2,142,15.67,3.13,open_meteo,2026-01-17T20:02:09.261385,Lilongwe,Malawi
2024-04-20,-13.9626,33.7741,27.5,17.5,21.5,0.2,0.2,0.0,2.0,16.2,32.0,163,19.37,4.18,open_meteo,2026-01-17T20:02:09.261385,Lilongwe,Malawi
2024-04-21,-13.9626,33.7741,26.5,13.9,19.8,0.0,0.0,0.0,0.0,14.1,24.5,140,24.5,4.65,open_meteo,2026-01-17T20:02:09.261385,Lilongwe,Malawi
2024-04-22,-13.9626,33.7741,26.8,13.9,19.5,0.0,0.0,0.0,0.0,11.4,27.7,85,24.27,4.64,open_meteo,2026-01-17T20:02:09.261385,Lilongwe,Malawi
2024-04-23,-13.9626,33.7741,28.0,14.1,20.5,0.0,0.0,0.0,0.0,14.4,24.5,101,24.02,4.68,open_meteo,2026-01-17T20:02:09.261385,Lilongwe,Malawi
2024-04-24,-13.9626,33.7741,29.0,14.1,21.1,0.0,0.0,0.0,0.0,18.6,35.6,108,22.87,4.7,open_meteo,2026-01-17T20:02:09.261385,Lilongwe,Malawi
2024-04-25,-13.9626,33.7741,28.6,13.6,21.0,0.0,0.0,0.0,0.0,12.7,27.7,169,24.18,4.91,open_meteo,2026-01-17T20:02:09.261385,Lilongwe,Malawi
2024-04-26,-13.9626,33.7741,27.2,13.6,20.1,0.0,0.0,0.0,0.0,17.3,34.2,134,23.07,4.65,open_meteo,2026-01-17T20:02:09.261385,Lilongwe,Malawi
2024-04-27,-13.9626,33.7741,26.5,14.4,20.2,0.0,0.0,0.0,0.0,18.2,35.6,158,22.86,4.86,open_meteo,2026-01-17T20:02:09.261385,Lilongwe,Malawi
2024-04-28,-13.9626,33.7741,25.8,12.8,19.4,1.2,1.2,0.0,4.0,20.5,40.7,154,16.01,3.6,open_meteo,2026-01-17T20:02:09.261385,Lilongwe,Malawi
2024-04-29,-13.9626,33.7741,25.0,14.1,19.2,0.0,0.0,0.0,0.0,14.4,32.0,152,19.81,3.97,open_meteo,2026-01-17T20:02:09.261385,Lilongwe,Malawi
2024-04-30,-13.9626,33.7741,26.0,14.2,19.3,0.0,0.0,0.0,0.0,17.4,29.5,161,19.78,3.87,open_meteo,2026-01-17T20:02:09.261385,Lilongwe,Malawi
2024-05-01,-13.9626,33.7741,27.4,13.8,19.8,0.0,0.0,0.0,0.0,11.8,21.6,172,23.32,4.52,open_meteo,2026-01-17T20:02:09.261385,Lilongwe,Malawi
2024-05-02,-13.9626,33.7741,28.2,12.4,19.8,0.0,0.0,0.0,0.0,14.5,28.4,162,23.42,4.92,open_meteo,2026-01-17T20:02:09.261385,Lilongwe,Malawi
2024-05-03,-13.9626,33.7741,27.5,11.4,19.1,0.0,0.0,0.0,0.0,14.2,30.6,163,22.94,4.73,open_meteo,2026-01-17T20:02:09.261385,Lilongwe,Malawi
2024-05-04,-13.9626,33.7741,27.1,13.8,19.5,0.0,0.0,0.0,0.0,19.6,37.1,117,22.2,4.47,open_meteo,2026-01-17T20:02:09.261385,Lilongwe,Malawi
2024-05-05,-13.9626,33.7741,26.7,13.8,20.0,0.0,0.0,0.0,0.0,15.4,31.0,125,19.4,3.83,open_meteo,2026-01-17T20:02:09.261385,Lilongwe,Malawi
2024-05-06,-13.9626,33.7741,27.1,14.6,20.7,0.0,0.0,0.0,0.0,15.3,32.0,75,21.94,4.45,open_meteo,2026-01-17T20:02:09.261385,Lilongwe,Malawi
2024-05-07,-13.9626,33.7741,27.4,15.1,20.5,0.0,0.0,0.0,0.0,18.5,37.8,80,22.62,4.72,open_meteo,2026-01-17T20:02:09.261385,Lilongwe,Malawi
2024-05-08,-13.9626,33.7741,26.0,13.9,20.0,0.0,0.0,0.0,0.0,23.9,46.4,91,17.68,3.86,open_meteo,2026-01-17T20:02:09.261385,Lilongwe,Malawi
2024-05-09,-13.9626,33.7741,26.4,13.8,19.9,0.0,0.0,0.0,0.0,17.6,37.1,79,19.42,4.11,open_meteo,2026-01-17T20:02:09.261385,Lilongwe,Malawi
2024-05-10,-13.9626,33.7741,25.7,13.9,19.6,0.0,0.0,0.0,0.0,17.7,37.1,80,18.58,3.8,open_meteo,2026-01-17T20:02:09.261385,Lilongwe,Malawi
2024-05-11,-13.9626,33.7741,27.3,13.8,20.3,0.0,0.0,0.0,0.0,19.9,35.6,77,20.38,4.32,open_meteo,2026-01-17T20:02:09.261385,Lilongwe,Malawi
2024-05-12,-13.9626,33.7741,26.9,14.2,20.2,0.0,0.0,0.0,0.0,22.0,41.0,80,21.75,4.68,open_meteo,2026-01-17T20:02:09.261385,Lilongwe,Malawi
2024-05-13,-13.9626,33.7741,25.2,13.9,19.9,0.3,0.3,0.0,1.0,15.8,34.2,90,16.83,3.52,open_meteo,2026-01-17T20:02:09.261385,Lilongwe,Malawi
2024-05-14,-13.9626,33.7741,27.2,16.5,20.5,0.1,0.1,0.0,1.0,15.0,30.6,158,18.84,4.2,open_meteo,2026-01-17T20:02:09.261385,Lilongwe,Malawi
2024-05-15,-13.9626,33.7741,26.7,11.9,19.2,0.0,0.0,0.0,0.0,16.3,35.3,156,19.2,4.04,open_meteo,2026-01-17T20:02:09.261385,Lilongwe,Malawi
2024-05-16,-13.9626,33.7741,25.5,13.6,19.5,0.0,0.0,0.0,0.0,16.5,32.8,162,16.29,3.74,open_meteo,2026-01-17T20:02:09.261385,Lilongwe,Malawi
2024-05-17,-13.9626,33.7741,26.1,14.6,19.6,0.4,0.4,0.0,2.0,14.4,33.1,159,17.29,3.52,open_meteo,2026-01-17T20:02:09.261385,Lilongwe,Malawi
2024-05-18,-13.9626,33.7741,24.9,15.1,19.8,1.4,1.4,0.0,6.0,9.2,24.8,143,17.75,3.47,open_meteo,2026-01-17T20:02:09.261385,Lilongwe,Malawi
2024-05-19,-13.9626,33.7741,25.5,15.8,19.9,0.4,0.4,0.0,4.0,15.9,31.3,147,17.08,3.75,open_meteo,2026-01-17T20:02:09.261385,Lilongwe,Malawi
2024-05-20,-13.9626,33.7741,23.8,14.0,18.8,1.2,1.2,0.0,5.0,15.0,33.1,138,15.45,3.24,open_meteo,2026-01-17T20:02:09.261385,Lilongwe,Malawi
2024-05-21,-13.9626,33.7741,24.6,13.1,18.6,0.0,0.0,0.0,0.0,14.9,30.6,117,18.29,3.67,open_meteo,2026-01-17T20:02:09.261385,Lilongwe,Malawi
2024-05-22,-13.9626,33.7741,25.8,13.1,19.2,0.0,0.0,0.0,0.0,14.6,30.2,106,18.81,3.79,open_meteo,2026-01-17T20:02:09.261385,Lilongwe,Malawi
2024-05-23,-13.9626,33.7741,24.5,13.3,18.7,0.3,0.3,0.0,3.0,12.6,28.8,106,14.5,2.87,open_meteo,2026-01-17T20:02:09.261385,Lilongwe,Malawi
2024-05-24,-13.9626,33.7741,27.1,13.6,19.0,0.0,0.0,0.0,0.0,12.6,26.6,156,20.43,4.11,open_meteo,2026-01-17T20:02:09.261385,Lilongwe,Malawi
2024-05-25,-13.9626,33.7741,25.0,10.8,17.5,0.0,0.0,0.0,0.0,19.9,37.4,112,17.98,3.6,open_meteo,2026-01-17T20:02:09.261385,Lilongwe,Malawi
2024-05-26,-13.9626,33.7741,24.0,12.1,17.5,0.0,0.0,0.0,0.0,12.6,27.0,142,16.65,3.36,open_meteo,2026-01-17T20:02:09.261385,Lilongwe,Malawi
2024-05-27,-13.9626,33.7741,24.6,11.5,17.4,0.0,0.0,0.0,0.0,12.5,25.2,145,21.18,4.22,open_meteo,2026-01-17T20:02:09.261385,Lilongwe,Malawi
2024-05-28,-13.9626,33.7741,24.2,9.4,16.9,0.0,0.0,0.0,0.0,15.3,29.9,121,20.37,4.07,open_meteo,2026-01-17T20:02:09.261385,Lilongwe,Malawi
2024-05-29,-13.9626,33.7741,23.5,10.3,16.5,0.0,0.0,0.0,0.0,15.9,32.8,97,20.17,3.9,open_meteo,2026-01-17T20:02:09.261385,Lilongwe,Malawi
2024-05-30,-13.9626,33.7741,22.9,9.8,16.2,0.0,0.0,0.0,0.0,10.8,27.0,75,18.48,3.45,open_meteo,2026-01-17T20:02:09.261385,Lilongwe,Malawi
2024-05-31,-13.9626,33.7741,24.5,10.6,17.4,0.0,0.0,0.0,0.0,12.6,30.2,83,20.8,4.0,open_meteo,2026-01-17T20:02:09.261385,Lilongwe,Malawi
2024-06-01,-13.9626,33.7741,26.1,11.2,18.5,0.0,0.0,0.0,0.0,13.7,30.6,81,20.61,4.16,open_meteo,2026-01-17T20:02:09.261385,Lilongwe,Malawi
2024-06-02,-13.9626,33.7741,26.9,11.9,19.4,0.0,0.0,0.0,0.0,16.9,36.7,75,19.45,4.08,open_meteo,2026-01-17T20:02:09.261385,Lilongwe,Malawi
2024-06-03,-13.9626,33.7741,27.5,13.5,20.3,0.0,0.0,0.0,0.0,13.9,31.3,75,19.83,4.21,open_meteo,2026-01-17T20:02:09.261385,Lilongwe,Malawi
2024-06-04,-13.9626,33.7741,28.5,13.5,20.9,0.0,0.0,0.0,0.0,15.2,33.8,81,19.71,4.31,open_meteo,2026-01-17T20:02:09.261385,Lilongwe,Malawi
2024-06-05,-13.9626,33.7741,27.5,13.5,20.0,0.0,0.0,0.0,0.0,18.4,38.5,69,20.45,4.5,open_meteo,2026-01-17T20:02:09.261385,Lilongwe,Malawi
2024-06-06,-13.9626,33.7741,27.4,15.3,20.3,0.0,0.0,0.0,0.0,14.3,32.0,61,20.4,4.38,open_meteo,2026-01-17T20:02:09.261385,Lilongwe,Malawi
2024-06-07,-13.9626,33.7741,27.0,14.1,20.0,0.0,0.0,0.0,0.0,11.6,27.7,66,20.29,4.34,open_meteo,2026-01-17T20:02:09.261385,Lilongwe,Malawi
2024-06-08,-13.9626,33.7741,27.6,11.1,19.7,0.1,0.1,0.0,1.0,24.9,44.6,155,19.72,4.7,open_meteo,2026-01-17T20:02:09.261385,Lilongwe,Malawi
2024-06-09,-13.9626,33.7741,22.0,15.2,17.5,1.4,1.4,0.0,7.0,25.5,48.6,161,10.84,2.95,open_meteo,2026-01-17T20:02:09.261385,Lilongwe,Malawi
2024-06-10,-13.9626,33.7741,23.1,13.3,17.3,0.0,0.0,0.0,0.0,19.4,38.5,160,14.41,3.56,open_meteo,2026-01-17T20:02:09.261385,Lilongwe,Malawi
2024-06-11,-13.9626,33.7741,23.1,12.6,16.7,0.0,0.0,0.0,0.0,20.3,41.4,153,17.37,3.72,open_meteo,2026-01-17T20:02:09.261385,Lilongwe,Malawi
2024-06-12,-13.9626,33.7741,24.0,10.6,16.6,0.0,0.0,0.0,0.0,18.2,34.9,137,19.14,3.71,open_meteo,2026-01-17T20:02:09.261385,Lilongwe,Malawi
2024-06-13,-13.9626,33.7741,23.3,10.6,16.2,0.0,0.0,0.0,0.0,14.5,31.3,166,20.38,4.12,open_meteo,2026-01-17T20:02:09.261385,Lilongwe,Malawi
2024-06-14,-13.9626,33.7741,22.8,9.7,15.7,0.0,0.0,0.0,0.0,14.6,32.0,139,20.47,3.92,open_meteo,2026-01-17T20:02:09.261385,Lilongwe,Malawi
2024-06-15,-13.9626,33.7741,23.2,8.8,16.1,0.0,0.0,0.0,0.0,20.6,40.7,124,15.26,3.3,open_meteo,2026-01-17T20:02:09.261385,Lilongwe,Malawi
2024-06-16,-13.9626,33.7741,22.9,8.4,16.0,0.0,0.0,0.0,0.0,18.5,38.2,125,14.04,2.94,open_meteo,2026-01-17T20:02:09.261385,Lilongwe,Malawi
2024-06-17,-13.9626,33.7741,24.2,10.5,16.6,0.0,0.0,0.0,0.0,16.9,31.7,129,19.15,3.7,open_meteo,2026-01-17T20:02:09.261385,Lilongwe,Malawi
2024-06-18,-13.9626,33.7741,24.6,8.4,16.2,0.0,0.0,0.0,0.0,15.3,27.7,88,20.47,3.81,open_meteo,2026-01-17T20:02:09.261385,Lilongwe,Malawi
2024-06-19,-13.9626,33.7741,25.7,10.0,17.5,0.0,0.0,0.0,0.0,15.6,32.4,77,18.33,3.68,open_meteo,2026-01-17T20:02:09.261385,Lilongwe,Malawi
2024-06-20,-13.9626,33.7741,25.5,12.4,18.9,0.0,0.0,0.0,0.0,16.3,35.6,92,16.21,3.57,open_meteo,2026-01-17T20:02:09.261385,Lilongwe,Malawi
2024-06-21,-13.9626,33.7741,25.6,13.1,18.1,0.0,0.0,0.0,0.0,22.1,41.8,108,18.03,3.78,open_meteo,2026-01-17T20:02:09.261385,Lilongwe,Malawi
2024-06-22,-13.9626,33.7741,24.6,9.7,17.0,0.0,0.0,0.0,0.0,17.1,33.5,135,20.14,4.05,open_meteo,2026-01-17T20:02:09.261385,Lilongwe,Malawi
2024-06-23,-13.9626,33.7741,24.0,10.3,17.3,0.0,0.0,0.0,0.0,17.3,38.9,114,17.63,3.85,open_meteo,2026-01-17T20:02:09.261385,Lilongwe,Malawi
2024-06-24,-13.9626,33.7741,24.0,13.4,17.6,0.0,0.0,0.0,0.0,19.3,41.0,122,15.43,3.6,open_meteo,2026-01-17T20:02:09.261385,Lilongwe,Malawi
2024-06-25,-13.9626,33.7741,24.3,11.9,17.6,0.2,0.2,0.0,2.0,17.9,35.6,125,18.33,3.99,open_meteo,2026-01-17T20:02:09.261385,Lilongwe,Malawi
2024-06-26,-13.9626,33.7741,24.4,12.9,18.4,0.4,0.4,0.0,2.0,19.2,34.9,115,17.46,3.93,open_meteo,2026-01-17T20:02:09.261385,Lilongwe,Malawi
2024-06-27,-13.9626,33.7741,24.8,12.1,17.9,0.0,0.0,0.0,0.0,15.0,29.9,135,16.09,3.55,open_meteo,2026-01-17T20:02:09.261385,Lilongwe,Malawi
2024-06-28,-13.9626,33.7741,24.5,11.9,17.5,0.0,0.0,0.0,0.0,15.9,31.3,118,16.96,3.61,open_meteo,2026-01-17T20:02:09.261385,Lilongwe,Malawi
2024-06-29,-13.9626,33.7741,23.8,10.1,16.8,0.0,0.0,0.0,0.0,12.8,30.6,96,17.85,3.63,open_meteo,2026-01-17T20:02:09.261385,Lilongwe,Malawi
2024-06-30,-13.9626,33.7741,23.6,10.9,17.0,0.0,0.0,0.0,0.0,19.8,37.4,88,16.62,3.45,open_meteo,2026-01-17T20:02:09.261385,Lilongwe,Malawi
2024-07-01,-13.9626,33.7741,24.5,10.8,17.4,0.0,0.0,0.0,0.0,14.2,28.8,84,15.61,3.35,open_meteo,2026-01-17T20:02:09.261385,Lilongwe,Malawi
2024-07-02,-13.9626,33.7741,24.1,10.8,17.2,0.0,0.0,0.0,0.0,11.9,23.4,83,16.74,3.38,open_meteo,2026-01-17T20:02:09.261385,Lilongwe,Malawi
2024-07-03,-13.9626,33.7741,25.0,12.6,18.5,0.0,0.0,0.0,0.0,12.0,21.6,74,16.66,3.48,open_meteo,2026-01-17T20:02:09.261385,Lilongwe,Malawi
2024-07-04,-13.9626,33.7741,26.0,10.8,18.5,0.0,0.0,0.0,0.0,13.7,24.8,89,20.06,4.04,open_meteo,2026-01-17T20:02:09.261385,Lilongwe,Malawi
2024-07-05,-13.9626,33.7741,26.6,11.8,18.6,0.0,0.0,0.0,0.0,12.6,27.0,80,20.46,4.41,open_meteo,2026-01-17T20:02:09.261385,Lilongwe,Malawi
2024-07-06,-13.9626,33.7741,28.5,10.0,18.7,0.0,0.0,0.0,0.0,17.0,34.9,154,20.79,4.85,open_meteo,2026-01-17T20:02:09.261385,Lilongwe,Malawi
2024-07-07,-13.9626,33.7741,25.2,9.0,16.8,0.0,0.0,0.0,0.0,11.0,25.6,79,21.05,4.68,open_meteo,2026-01-17T20:02:09.261385,Lilongwe,Malawi
2024-07-08,-13.9626,33.7741,27.6,7.9,17.4,0.0,0.0,0.0,0.0,15.4,26.6,98,21.19,4.2,open_meteo,2026-01-17T20:02:09.261385,Lilongwe,Malawi
2024-07-09,-13.9626,33.7741,29.2,7.8,17.9,0.0,0.0,0.0,0.0,16.4,33.8,140,21.09,4.82,open_meteo,2026-01-17T20:02:09.261385,Lilongwe,Malawi
2024-07-10,-13.9626,33.7741,25.3,10.5,16.7,0.0,0.0,0.0,0.0,16.8,33.8,96,21.06,4.94,open_meteo,2026-01-17T20:02:09.261385,Lilongwe,Malawi
2024-07-11,-13.9626,33.7741,24.9,7.7,16.2,0.0,0.0,0.0,0.0,14.7,32.8,73,21.12,4.59,open_meteo,2026-01-17T20:02:09.261385,Lilongwe,Malawi
2024-07-12,-13.9626,33.7741,25.2,10.3,17.7,0.0,0.0,0.0,0.0,16.9,36.7,68,20.6,4.28,open_meteo,2026-01-17T20:02:09.261385,Lilongwe,Malawi
2024-07-13,-13.9626,33.7741,25.5,10.9,18.1,0.0,0.0,0.0,0.0,17.2,36.7,74,20.36,4.34,open_meteo,2026-01-17T20:02:09.261385,Lilongwe,Malawi
2024-07-14,-13.9626,33.7741,25.2,12.8,18.6,0.0,0.0,0.0,0.0,18.7,38.9,73,21.03,4.54,open_meteo,2026-01-17T20:02:09.261385,Lilongwe,Malawi
2024-07-15,-13.9626,33.7741,25.9,10.9,18.4,0.0,0.0,0.0,0.0,13.0,26.3,68,20.77,4.45,open_meteo,2026-01-17T20:02:09.261385,Lilongwe,Malawi
2024-07-16,-13.9626,33.7741,26.2,10.1,17.9,0.0,0.0,0.0,0.0,15.1,30.6,70,20.77,4.55,open_meteo,2026-01-17T20:02:09.261385,Lilongwe,Malawi
2024-07-17,-13.9626,33.7741,25.3,11.1,17.9,0.0,0.0,0.0,0.0,16.1,31.7,76,20.83,4.5,open_meteo,2026-01-17T20:02:09.261385,Lilongwe,Malawi
2024-07-18,-13.9626,33.7741,25.2,9.4,17.4,0.0,0.0,0.0,0.0,18.0,37.8,70,20.83,4.51,open_meteo,2026-01-17T20:02:09.261385,Lilongwe,Malawi
2024-07-19,-13.9626,33.7741,25.4,11.0,18.0,0.0,0.0,0.0,0.0,15.8,33.8,56,20.98,4.39,open_meteo,2026-01-17T20:02:09.261385,Lilongwe,Malawi
2024-07-20,-13.9626,33.7741,26.5,10.4,18.2,0.0,0.0,0.0,0.0,12.2,28.8,64,21.2,4.48,open_meteo,2026-01-17T20:02:09.261385,Lilongwe,Malawi
2024-07-21,-13.9626,33.7741,27.0,12.3,19.3,0.0,0.0,0.0,0.0,13.5,29.2,79,21.33,4.74,open_meteo,2026-01-17T20:02:09.261385,Lilongwe,Malawi
2024-07-22,-13.9626,33.7741,26.8,10.4,18.7,0.0,0.0,0.0,0.0,15.6,28.1,76,21.25,4.63,open_meteo,2026-01-17T20:02:09.261385,Lilongwe,Malawi
2024-07-23,-13.9626,33.7741,28.9,11.8,19.5,0.0,0.0,0.0,0.0,15.5,33.8,96,21.61,5.04,open_meteo,2026-01-17T20:02:09.261385,Lilongwe,Malawi
2024-07-24,-13.9626,33.7741,26.8,8.8,17.7,0.0,0.0,0.0,0.0,17.7,35.6,85,21.72,5.03,open_meteo,2026-01-17T20:02:09.261385,Lilongwe,Malawi
2024-07-25,-13.9626,33.7741,28.5,7.6,18.0,0.0,0.0,0.0,0.0,17.8,36.4,166,22.09,5.05,open_meteo,2026-01-17T20:02:09.261385,Lilongwe,Malawi
2024-07-26,-13.9626,33.7741,28.2,9.9,18.0,0.0,0.0,0.0,0.0,19.7,37.1,75,22.03,5.22,open_meteo,2026-01-17T20:02:09.261385,Lilongwe,Malawi
2024-07-27,-13.9626,33.7741,26.9,9.4,18.1,0.0,0.0,0.0,0.0,12.9,31.3,73,22.01,5.03,open_meteo,2026-01-17T20:02:09.261385,Lilongwe,Malawi
2024-07-28,-13.9626,33.7741,27.9,10.1,18.7,0.0,0.0,0.0,0.0,14.2,32.8,68,22.31,5.13,open_meteo,2026-01-17T20:02:09.261385,Lilongwe,Malawi
2024-07-29,-13.9626,33.7741,28.5,9.1,19.2,0.0,0.0,0.0,0.0,14.0,33.1,77,22.29,5.24,open_meteo,2026-01-17T20:02:09.261385,Lilongwe,Malawi
2024-07-30,-13.9626,33.7741,28.0,11.7,19.4,0.0,0.0,0.0,0.0,16.0,36.4,73,22.1,5.42,open_meteo,2026-01-17T20:02:09.261385,Lilongwe,Malawi
2024-07-31,-13.9626,33.7741,27.4,12.8,19.8,0.0,0.0,0.0,0.0,18.3,38.2,82,22.06,5.62,open_meteo,2026-01-17T20:02:09.261385,Lilongwe,Malawi
2024-08-01,-13.9626,33.7741,25.0,11.8,18.2,0.0,0.0,0.0,0.0,21.7,44.6,98,22.13,5.06,open_meteo,2026-01-17T20:02:09.261385,Lilongwe,Malawi
2024-08-02,-13.9626,33.7741,25.4,12.6,18.1,0.0,0.0,0.0,0.0,19.2,41.0,94,22.23,4.92,open_meteo,2026-01-17T20:02:09.261385,Lilongwe,Malawi
2024-08-03,-13.9626,33.7741,26.3,12.0,18.2,0.0,0.0,0.0,0.0,16.8,34.2,90,22.22,5.04,open_meteo,2026-01-17T20:02:09.261385,Lilongwe,Malawi
2024-08-04,-13.9626,33.7741,27.8,10.8,18.9,0.0,0.0,0.0,0.0,14.6,30.6,66,22.41,5.06,open_meteo,2026-01-17T20:02:09.261385,Lilongwe,Malawi
2024-08-05,-13.9626,33.7741,28.9,9.6,19.5,0.0,0.0,0.0,0.0,17.2,31.7,86,22.52,5.15,open_meteo,2026-01-17T20:02:09.261385,Lilongwe,Malawi
2024-08-06,-13.9626,33.7741,28.2,12.1,20.1,0.0,0.0,0.0,0.0,19.0,38.2,87,22.3,5.42,open_meteo,2026-01-17T20:02:09.261385,Lilongwe,Malawi
2024-08-07,-13.9626,33.7741,26.7,10.4,18.9,0.0,0.0,0.0,0.0,22.6,44.3,93,22.13,4.99,open_meteo,2026-01-17T20:02:09.261385,Lilongwe,Malawi
2024-08-08,-13.9626,33.7741,26.1,10.4,18.3,0.0,0.0,0.0,0.0,17.2,38.2,80,22.37,4.94,open_meteo,2026-01-17T20:02:09.261385,Lilongwe,Malawi
2024-08-09,-13.9626,33.7741,27.1,11.9,19.5,0.0,0.0,0.0,0.0,16.5,35.6,68,22.52,5.16,open_meteo,2026-01-17T20:02:09.261385,Lilongwe,Malawi
2024-08-10,-13.9626,33.7741,27.2,11.4,19.3,0.0,0.0,0.0,0.0,18.7,40.3,72,22.81,5.47,open_meteo,2026-01-17T20:02:09.261385,Lilongwe,Malawi
2024-08-11,-13.9626,33.7741,26.9,14.0,19.7,0.0,0.0,0.0,0.0,16.4,36.0,65,22.68,5.14,open_meteo,2026-01-17T20:02:09.261385,Lilongwe,Malawi
2024-08-12,-13.9626,33.7741,27.3,11.8,19.8,0.0,0.0,0.0,0.0,15.3,35.6,67,22.65,5.1,open_meteo,2026-01-17T20:02:09.261385,Lilongwe,Malawi
2024-08-13,-13.9626,33.7741,27.8,13.3,20.6,0.0,0.0,0.0,0.0,18.5,39.6,81,22.61,5.36,open_meteo,2026-01-17T20:02:09.261385,Lilongwe,Malawi
2024-08-14,-13.9626,33.7741,29.0,13.1,21.2,0.0,0.0,0.0,0.0,15.9,28.1,85,22.82,5.05,open_meteo,2026-01-17T20:02:09.261385,Lilongwe,Malawi
2024-08-15,-13.9626,33.7741,29.8,13.7,21.6,0.0,0.0,0.0,0.0,20.3,42.8,101,22.99,5.75,open_meteo,2026-01-17T20:02:09.261385,Lilongwe,Malawi
2024-08-16,-13.9626,33.7741,28.2,13.4,20.5,0.0,0.0,0.0,0.0,20.7,40.3,105,23.03,5.69,open_meteo,2026-01-17T20:02:09.261385,Lilongwe,Malawi
2024-08-17,-13.9626,33.7741,27.3,12.6,19.9,0.0,0.0,0.0,0.0,20.8,40.0,105,22.94,5.34,open_meteo,2026-01-17T20:02:09.261385,Lilongwe,Malawi
2024-08-18,-13.9626,33.7741,27.1,11.4,19.6,0.0,0.0,0.0,0.0,14.3,25.9,122,23.31,5.28,open_meteo,2026-01-17T20:02:09.261385,Lilongwe,Malawi
2024-08-19,-13.9626,33.7741,26.8,12.6,19.3,0.0,0.0,0.0,0.0,20.1,38.9,96,23.22,5.42,open_meteo,2026-01-17T20:02:09.261385,Lilongwe,Malawi
2024-08-20,-13.9626,33.7741,27.9,13.4,20.1,0.0,0.0,0.0,0.0,23.7,43.9,113,21.12,5.38,open_meteo,2026-01-17T20:02:09.261385,Lilongwe,Malawi
2024-08-21,-13.9626,33.7741,27.0,12.9,19.9,0.0,0.0,0.0,0.0,20.4,41.0,99,20.26,4.92,open_meteo,2026-01-17T20:02:09.261385,Lilongwe,Malawi
2024-08-22,-13.9626,33.7741,26.5,12.0,19.5,0.0,0.0,0.0,0.0,16.9,36.7,94,21.5,4.89,open_meteo,2026-01-17T20:02:09.261385,Lilongwe,Malawi
2024-08-23,-13.9626,33.7741,26.9,12.3,19.8,0.0,0.0,0.0,0.0,15.7,35.6,124,16.98,4.48,open_meteo,2026-01-17T20:02:09.261385,Lilongwe,Malawi
2024-08-24,-13.9626,33.7741,24.6,12.9,19.1,0.0,0.0,0.0,0.0,15.0,29.5,133,16.7,3.83,open_meteo,2026-01-17T20:02:09.261385,Lilongwe,Malawi
2024-08-25,-13.9626,33.7741,26.9,12.4,19.0,0.0,0.0,0.0,0.0,20.9,47.9,101,22.47,4.93,open_meteo,2026-01-17T20:02:09.261385,Lilongwe,Malawi
2024-08-26,-13.9626,33.7741,26.4,10.8,19.1,0.0,0.0,0.0,0.0,17.9,35.3,78,20.2,4.6,open_meteo,2026-01-17T20:02:09.261385,Lilongwe,Malawi
2024-08-27,-13.9626,33.7741,27.2,15.2,21.0,0.1,0.1,0.0,1.0,21.1,42.5,67,18.89,4.67,open_meteo,2026-01-17T20:02:09.261385,Lilongwe,Malawi
2024-08-28,-13.9626,33.7741,27.8,15.1,21.6,0.2,0.2,0.0,2.0,18.4,38.2,74,18.72,4.39,open_meteo,2026-01-17T20:02:09.261385,Lilongwe,Malawi
2024-08-29,-13.9626,33.7741,29.4,16.5,22.7,0.3,0.3,0.0,3.0,20.3,41.4,74,19.75,4.65,open_meteo,2026-01-17T20:02:09.261385,Lilongwe,Malawi
2024-08-30,-13.9626,33.7741,26.5,15.6,21.3,0.9,0.9,0.0,6.0,21.3,43.9,91,18.89,4.38,open_meteo,2026-01-17T20:02:09.261385,Lilongwe,Malawi
2024-08-31,-13.9626,33.7741,27.9,15.9,20.5,1.6,1.6,0.0,7.0,22.0,40.3,149,19.83,4.77,open_meteo,2026-01-17T20:02:09.261385,Lilongwe,Malawi
2024-09-01,-13.9626,33.7741,22.5,14.5,18.3,0.2,0.2,0.0,2.0,23.3,44.6,159,10.27,3.12,open_meteo,2026-01-17T20:02:09.261385,Lilongwe,Malawi
